CustomerID,Title,FirstName,MiddleName,LastName,Suffix,AddressLine1,AddressLine2,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,AveMonthSpend
27170,,Douglas,S,Sara,,"811bis, rue des Peupliers",,Suresnes,Hauts de Seine,France,92150,1 (11) 500 555-0148,10/14/1972,High School,Manual,M,M,0,1,0,0,48363,74
14501,,Ruben,,Prasad,,249 Alexander Pl.,,Beverly Hills,California,United States,90210,175-555-0159,5/13/1938,Graduate Degree,Management,M,M,1,2,0,4,150926,82
28700,,Summer,D,Garcia,,Königstr 527,,Offenbach,Saarland,Germany,63009,1 (11) 500 555-0186,4/22/1969,Graduate Degree,Clerical,F,S,0,0,0,0,51745,48
29332,,Shawna,L,Goel,,8001 Pinetree Court,,Newcastle,New South Wales,Australia,2300,1 (11) 500 555-0190,8/11/1937,Partial College,Clerical,F,S,0,2,0,2,46821,40
16235,,Sebastian,,Morris,,1730 D Reliez Valley Ct.,,Lincoln Acres,California,United States,91950,153-555-0190,2/17/1956,Partial College,Clerical,M,M,1,1,0,1,54920,71
21721,,Sara,,Campbell,,7441 Clay Rd,,Renton,Washington,United States,98055,353-555-0198,5/25/1959,Graduate Degree,Skilled Manual,F,S,1,0,0,4,87050,46
26643,,Benjamin,G,Miller,,9810 Rishell Ct.,,Sooke,British Columbia,Canada,V0,645-555-0112,10/13/1958,Bachelors ,Professional,M,M,1,0,2,3,104345,112
21676,,Valerie,A,Guo,,"4, rue de Maubeuge",,Suresnes,Hauts de Seine,France,92150,1 (11) 500 555-0183,7/8/1971,Partial High School,Manual,F,S,1,2,0,0,18940,37
12938,,Edward,N,Parker,,2693 Dance Court,,Spokane,Washington,United States,99202,174-555-0127,2/8/1965,Bachelors ,Professional,M,S,0,1,0,0,91411,74
27027,,Jennifer,S,White,,878 Megan Dr.,,Oak Bay,British Columbia,Canada,V8P,927-555-0128,7/14/1955,High School,Clerical,F,S,0,1,0,1,38968,48
21129,,Rafael,J,Wang,,Rykestr 9582,,Mühlheim,Hamburg,Germany,63151,1 (11) 500 555-0117,3/17/1975,Partial College,Clerical,M,S,1,1,0,0,60994,66
25214,,Roger,,Chander,,2894 Foothill Way,,Cloverdale,South Australia,Australia,6105,1 (11) 500 555-0130,2/4/1963,Bachelors ,Professional,M,S,0,1,0,0,123074,72
27643,,Austin,,Henderson,,5485 Wee Donegal,,Shawnee,British Columbia,Canada,V9B 2C3,246-555-0175,12/28/1961,Partial College,Professional,M,S,1,3,4,5,97505,128
16760,,Sydney,,Alexander,,8162 Milden Road,,Santa Monica,California,United States,90401,666-555-0119,8/11/1959,Graduate Degree,Skilled Manual,F,S,0,0,0,4,82926,52
23580,,Ryan,,Jones,,4861 66th Avenue,,Concord,California,United States,94519,960-555-0136,6/8/1974,Partial College,Skilled Manual,M,S,0,1,0,0,59390,64
24229,,Pedro,H,Kapoor,,9837 Larkwood Ct,,Seaford,Victoria,Australia,3198,1 (11) 500 555-0118,6/4/1944,High School,Skilled Manual,M,M,1,2,0,4,41276,66
23759,,Clinton,,Alonso,,Hüttenstr 8095,,Frankfurt am Main,Hamburg,Germany,60355,1 (11) 500 555-0165,12/17/1973,Bachelors ,Skilled Manual,M,M,1,1,1,1,51732,82
11374,,Jimmy,M,Ortega,,Postfach 11 11 22,,Werne,Nordrhein-Westfalen,Germany,59368,1 (11) 500 555-0183,6/28/1943,Bachelors ,Clerical,M,S,1,0,0,1,74697,69
27801,,Kaitlyn,V,Cooper,,Husemann Straße 4424,,Frankfurt,Hessen,Germany,60323,1 (11) 500 555-0139,11/3/1963,Partial College,Clerical,F,M,1,0,2,2,50250,66
27964,,Alicia,,Shan,,388 Frayne Lane,,Leeds,England,United Kingdom,LE18,1 (11) 500 555-0175,5/14/1949,High School,Management,F,S,0,4,5,5,134285,94
22520,,Rodney,L,Torres,,7444 Cherokee Drive,,London,England,United Kingdom,SW8 1XD,1 (11) 500 555-0115,7/10/1963,Bachelors ,Skilled Manual,M,M,1,0,0,1,52950,70
21178,,Jillian,,Saunders,,7443 Sherry Circle,,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0119,6/8/1966,Bachelors ,Professional,F,M,0,3,5,5,100675,99
15109,,Meghan,K,Carlson,,"118, rue Marbeuf",,Suresnes,Hauts de Seine,France,92150,1 (11) 500 555-0115,6/10/1952,High School,Professional,F,M,1,2,1,4,101163,63
15747,,Evan,,Nelson,,2030 Lighthouse Way,,Chula Vista,California,United States,91910,627-555-0185,2/25/1944,Bachelors ,Management,M,M,1,2,0,4,99847,78
21535,,Alfredo,,Sandberg,,"3, rue de l'Espace De Schengen",,Roissy en Brie,Seine et Marne,France,77680,1 (11) 500 555-0198,7/27/1951,High School,Professional,M,S,1,2,2,4,119841,102
28328,,Kyle,,Green,,7980 Firestone Drive,,Rockhampton,Queensland,Australia,4700,1 (11) 500 555-0189,4/22/1956,Partial College,Skilled Manual,M,M,1,1,0,2,111009,79
28706,,Reginald,,Ashe,,Heiderplatz 978,,Berlin,Saarland,Germany,12311,1 (11) 500 555-0115,8/9/1952,Partial College,Manual,M,S,1,2,0,3,25822,57
18367,,Edwin,F,Wu,,3906 El Dorado Way,,Rhodes,New South Wales,Australia,2138,1 (11) 500 555-0171,10/25/1945,Partial High School,Clerical,M,M,1,2,1,2,15411,70
24935,,James,R,Hayes,,2474 Madhatter Ln,,Concord,California,United States,94519,760-555-0121,5/9/1938,Graduate Degree,Management,M,S,1,2,0,3,117953,69
13616,,Cole,E,Ramirez,,9318 Larch Ct.,,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0166,3/27/1976,Bachelors ,Professional,M,M,1,2,0,0,99265,79
17503,,Molly,,Suri,,1569 Eagle Ct,,Cloverdale,South Australia,Australia,6105,1 (11) 500 555-0193,7/22/1954,Partial High School,Clerical,F,M,0,2,0,3,42331,49
18850,,Ethan,,Hughes,,551 Two Bay Road,,Mill Valley,California,United States,94941,192-555-0120,7/13/1960,Bachelors ,Management,M,M,1,3,3,4,170700,136
14032,,Arthur,L,Chandra,,1874 Orchid Ct,,Silverwater,New South Wales,Australia,2264,1 (11) 500 555-0196,1/7/1956,High School,Skilled Manual,M,M,0,2,0,2,80168,71
14996,,Ross,R,Gill,,Unter Linden 934,,Berlin,Hamburg,Germany,10210,1 (11) 500 555-0114,10/14/1975,Partial College,Clerical,M,S,0,1,0,0,63434,62
19359,,Roberto,,Townsend,,8772 Rock Creek Way,,Bury,England,United Kingdom,PE17,1 (11) 500 555-0199,8/20/1963,Bachelors ,Skilled Manual,M,M,1,0,0,1,67424,73
18119,,Shawn,D,Nath,,259 Thames Drive,,Colma,California,United States,94014,756-555-0138,5/10/1952,High School,Professional,M,M,1,2,1,2,83647,91
18497,,Fernando,W,Evans,,9314 Icicle Way,,Woodburn,Oregon,United States,97071,462-555-0162,8/19/1973,Bachelors ,Management,M,S,0,1,0,0,120271,82
20981,,Craig,,Romero,,Holzstr 3373,,Berlin,Hamburg,Germany,12311,1 (11) 500 555-0120,6/26/1942,Partial College,Manual,M,M,1,1,0,3,15287,56
28511,,Chase,,Rivera,,2696 Estudillo St.,,Gateshead,England,United Kingdom,GA10,1 (11) 500 555-0164,3/17/1970,Partial College,Manual,M,S,0,1,0,0,27256,57
25262,,Andre,L,Chandra,,6034 Thunderbird Dr.,,Melton,Victoria,Australia,3337,1 (11) 500 555-0199,9/6/1938,Bachelors ,Management,M,M,0,2,0,2,69355,67
18675,,Abigail,,Martin,,370 Pine Creek Way,,Grossmont,California,United States,91941,896-555-0194,5/7/1959,Graduate Degree,Skilled Manual,F,M,1,0,0,4,90288,55
26234,,Antonio,L,Perry,,3250 Golden Meadow Dr.,,Berkeley,California,United States,94704,267-555-0111,12/27/1975,Partial College,Clerical,M,S,1,0,3,3,63457,103
15114,,Erika,,Munoz,,Galeriestr 626,,Stuttgart,Saarland,Germany,70452,1 (11) 500 555-0113,10/27/1951,Partial College,Professional,F,M,1,2,5,5,128081,103
22368,,Edward,,Ross,,2321 Wilson Ln.,,Puyallup,Washington,United States,98371,535-555-0118,3/26/1959,Partial College,Clerical,M,S,0,1,0,2,52088,63
26952,Mr.,Mircea,Radu,Singer,,"7, impasse Ste-Madeleine",,Lille,Nord,France,59000,575-555-0100,2/3/1970,Bachelors ,Clerical,F,M,1,0,0,0,57629,52
17417,,Lee,D,Munoz,,7594 Clearland Circle,,Beverly Hills,California,United States,90210,137-555-0193,10/16/1963,Partial College,Professional,M,M,1,2,2,2,114981,121
18624,,Jay,M,Perez,,"18, rue Henri Gagnon",,Tremblay-en-France,Seine Saint Denis,France,93290,1 (11) 500 555-0191,11/4/1972,High School,Manual,M,S,1,1,0,0,42218,64
27375,,Nicole,,Wilson,,1740 Calpine Place,,Puyallup,Washington,United States,98371,498-555-0167,9/3/1948,High School,Professional,F,M,1,2,0,4,58013,50
27604,,Richard,,Brooks,,5005 Appalachian Dr.,,Port Orchard,Washington,United States,98366,163-555-0120,3/3/1957,High School,Professional,M,M,1,2,0,2,93469,80
14463,,Julia,V,Patterson,,3769 Loma Linda,,Coronado,California,United States,92118,233-555-0146,10/10/1962,Partial College,Professional,F,M,1,4,3,3,143907,91
16866,,Alexandra,G,Parker,,6159 Argonne Drive,,Grossmont,California,United States,91941,974-555-0142,10/26/1961,Bachelors ,Management,F,M,1,2,3,3,140911,88
18980,,Sophia,,Hernandez,,9067 Indigo Ct.,,Corvallis,Oregon,United States,97330,116-555-0153,10/17/1944,High School,Professional,F,M,0,2,0,4,56343,47
24288,,Pedro,,Gomez,,6474 Helen Ave.,,Concord,California,United States,94519,199-555-0114,1/5/1975,High School,Skilled Manual,M,M,1,2,0,0,51437,75
16640,,Colin,M,Lal,,6309 Poplar Avenue,,Darlinghurst,New South Wales,Australia,2010,1 (11) 500 555-0166,6/3/1971,Partial High School,Management,M,M,0,4,5,5,161625,171
20327,,Sophia,,Perez,,2229 Oak Rd.,,San Carlos,California,United States,94070,604-555-0191,4/12/1963,Bachelors ,Management,F,M,1,4,2,3,141308,78
23928,,Jaclyn,,Ye,,"22, rue Saint Denis",,Orleans,Loiret,France,45000,1 (11) 500 555-0153,4/7/1964,Partial College,Clerical,F,M,1,2,2,2,51397,67
28918,,Gina,,Blanco,,7437 Jason Ct,,London,England,United Kingdom,SW1P 2NU,1 (11) 500 555-0136,4/7/1948,High School,Management,F,M,0,4,5,5,119019,98
18236,,Andrew,R,Wilson,,8582 San Jose Ave.,,Shawnee,British Columbia,Canada,V9B 5T2,984-555-0144,5/13/1958,Graduate Degree,Professional,M,M,1,0,0,5,148083,94
11449,,Alvin,E,Hu,,8468 Clifford Court,,Seaford,Victoria,Australia,3198,1 (11) 500 555-0144,2/2/1975,Bachelors ,Professional,M,M,1,3,0,0,123087,77
14905,,Ricardo,,Shen,,3763 Anderson Way,,Burien,Washington,United States,98168,519-555-0133,4/2/1956,Partial College,Clerical,M,M,1,1,0,1,53950,72
12955,,Theresa,,Hernandez,,618 Oak Street,,Burlingame,California,United States,94010,783-555-0197,9/10/1962,Bachelors ,Professional,F,S,1,1,0,1,72524,51
27460,,Grant,S,Goel,,363 Corrie Lane,,Chula Vista,California,United States,91910,126-555-0163,10/27/1968,Graduate Degree,Management,M,S,0,3,0,1,177088,81
13208,,Cassidy,,Bryant,,4906 Vine Hill Way,,Concord,California,United States,94519,938-555-0187,10/2/1945,Bachelors ,Management,F,S,1,3,0,5,69879,44
25024,,Brad,S,Pritchett,,8500 Byers Rd.,,Chula Vista,California,United States,91910,154-555-0139,6/2/1980,Bachelors ,Professional,M,S,0,2,0,0,67734,71
11461,,Victor,,Jimenez,,7201 Elk Dr.,,Lavender Bay,New South Wales,Australia,2060,1 (11) 500 555-0176,3/25/1972,Bachelors ,Professional,M,S,0,3,0,0,129368,81
11474,,Melvin,A,Xu,,4092 Folson Drive,,Peterborough,England,United Kingdom,PB12,1 (11) 500 555-0113,2/22/1980,Partial High School,Manual,M,S,1,2,0,0,19807,53
25864,,Petr,,Lazecky,,5497 St. Andrews Way,,Vancouver,British Columbia,Canada,V7L 4J4,726-555-0126,6/7/1946,High School,Professional,F,M,1,3,0,5,51030,47
21974,,Whitney,J,Suri,,4659 Montoya,,Melton,Victoria,Australia,3337,1 (11) 500 555-0196,2/7/1964,Bachelors ,Professional,F,S,1,1,0,0,74732,51
26437,,Tiffany,,Zhu,,7604 Icicle Way,,Rockhampton,Queensland,Australia,4700,1 (11) 500 555-0140,6/19/1973,Partial College,Management,F,S,1,3,5,5,133027,96
22208,,Candice,,Liang,,4823 Kirkwood Ct.,,Rhodes,New South Wales,Australia,2138,1 (11) 500 555-0142,10/11/1959,Bachelors ,Management,F,M,1,4,1,4,143886,64
25234,,Monica,J,Patel,,40 Ellis St.,,Hobart,Tasmania,Australia,7001,1 (11) 500 555-0134,10/10/1963,Bachelors ,Professional,F,S,1,2,0,0,75478,48
28338,,Kristi,T,Vance,,7122 Athene Dr.,,Rhodes,New South Wales,Australia,2138,1 (11) 500 555-0113,3/5/1937,Partial College,Clerical,F,M,0,2,0,2,43430,46
11931,,Marcus,M,Adams,,9246 Westminster Pl,,Palo Alto,California,United States,94303,687-555-0170,11/13/1978,Partial College,Skilled Manual,M,S,1,2,0,0,97619,66
13043,,Brenda,,Madan,,8354 Hamiliton Avenue,,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0180,4/25/1952,High School,Skilled Manual,F,M,0,2,0,3,54173,49
17521,,Destiny,G,Jenkins,,8246 Via Del Sol,,Chula Vista,California,United States,91910,931-555-0157,6/24/1974,High School,Professional,F,M,0,2,0,0,69828,52
25266,,Kari,,Suri,,6386 Holiday Hill Dr,,Hobart,Tasmania,Australia,7001,1 (11) 500 555-0184,4/23/1939,Partial College,Clerical,F,S,0,2,0,2,52515,39
11505,,Jasmine,A,Powell,,5684 San Marino Ct.,,Burnaby,British Columbia,Canada,V3J 6Z3,847-555-0156,7/7/1966,Graduate Degree,Skilled Manual,F,S,1,0,0,0,78323,41
12482,,Jerome,,Browning,,"2, rue de Fontfroide",,Orly,Val de Marne,France,94310,1 (11) 500 555-0146,3/6/1964,Partial High School,Manual,M,S,1,1,2,3,26433,82
16105,,Kristy,A,Diaz,,7503 Hill Drive,,Beaverton,Oregon,United States,97005,124-555-0148,2/4/1965,Bachelors ,Skilled Manual,F,S,1,3,3,3,108852,78
20269,,Hunter,A,Foster,,1729 Panorama Drive,,Bendigo,Victoria,Australia,3550,1 (11) 500 555-0112,10/27/1949,High School,Skilled Manual,M,M,0,2,1,2,21061,69
21110,,Brent,S,Zeng,,5183 Hames Drive,,London,England,United Kingdom,SW1P 2NU,1 (11) 500 555-0195,8/7/1978,Partial College,Clerical,M,M,0,2,4,4,46574,119
25097,,Fernando,B,Gonzales,,41 Regency Dr.,,Milwaukie,Oregon,United States,97222,492-555-0129,6/19/1960,Partial College,Skilled Manual,M,M,1,1,0,1,85047,80
18989,,Cindy,,Suri,,3761 Canning Road,,Burlingame,California,United States,94010,330-555-0173,10/20/1945,Bachelors ,Management,F,M,1,2,0,5,64823,48
26125,,Sara,D,Roberts,,1121 Serrano Way,,Spokane,Washington,United States,99202,434-555-0160,11/14/1950,Partial College,Professional,F,S,1,2,0,4,41316,46
12035,,Gerald,B,Prasad,,4945 Noah Court,,Hobart,Tasmania,Australia,7001,1 (11) 500 555-0177,6/22/1941,Bachelors ,Management,M,M,0,2,0,2,74092,68
18382,,Isabella,,Garcia,,2505 Maywood Ln.,,Langley,British Columbia,Canada,V3A 4R2,672-555-0130,2/6/1963,Partial College,Professional,F,M,1,2,3,4,98935,89
20866,,David,D,Jones,,8196 Alexander Pl,,Kirkby,England,United Kingdom,KB9,1 (11) 500 555-0160,6/3/1922,Bachelors ,Professional,M,M,1,0,0,0,158057,57
13516,,Harold,A,Ray,,4082 Virginia Hills,,London,England,United Kingdom,EC1R 0DU,1 (11) 500 555-0124,2/16/1942,Bachelors ,Clerical,M,M,1,0,0,1,66636,70
24817,,Victoria,C,Richardson,,413 Rishell Ct,,Sooke,British Columbia,Canada,V0,240-555-0145,10/11/1969,Graduate Degree,Professional,F,M,1,0,0,2,88205,50
17767,,Tommy,E,Raje,,"333, rue de Linois",,Orleans,Loiret,France,45000,1 (11) 500 555-0188,9/4/1969,Graduate Degree,Clerical,M,M,1,0,0,0,58495,82
13271,,Ryan,W,Anderson,,9093 Gilardy Dr.,,Port Hammond,British Columbia,Canada,V6B 3P7,630-555-0121,12/20/1933,Graduate Degree,Management,M,M,1,2,0,2,80134,68
16189,,Amanda,,Hughes,,3598 Teakwood Drive,,Peterborough,England,United Kingdom,PB12,1 (11) 500 555-0182,4/2/1979,Partial College,Clerical,F,M,0,1,0,0,36492,43
26594,,Melissa,,Wood,,1395 Dos Rios Drive,,Oakland,California,United States,94611,459-555-0122,8/6/1957,Partial High School,Skilled Manual,F,M,1,2,0,2,57495,47
20072,,Kaitlyn,S,Martinez,,7464 Mozden Lane,,Everett,Washington,United States,98201,271-555-0116,4/19/1966,Graduate Degree,Skilled Manual,F,M,1,0,0,0,81346,52
27428,,Paige,,Foster,,4854 Parkside Dr,,Royal Oak,British Columbia,Canada,V8X,292-555-0170,3/11/1950,Partial High School,Skilled Manual,F,S,1,2,1,2,45499,50
17168,,Jada,,Perez,,9162 California Street,,Port Orchard,Washington,United States,98366,527-555-0162,7/27/1951,High School,Professional,F,S,1,2,1,2,83265,57
28000,,Rebecca,,Roberts,,267 Roland Ct.,,Langley,British Columbia,Canada,V3A 4R2,275-555-0158,4/3/1938,Graduate Degree,Management,F,S,0,2,0,3,87853,49
11637,,Morgan,,Hernandez,,3767 Benet Court,,Los Angeles,California,United States,90012,379-555-0153,8/14/1972,Graduate Degree,Professional,F,M,1,0,0,1,96458,58
26726,,Danielle,,Rivera,,1711 Fruitwood St.,,Edmonds,Washington,United States,98020,154-555-0165,4/14/1954,Partial High School,Skilled Manual,F,S,0,2,0,2,68105,41
19667,,Billy,C,Carlson,,2354 Frayne Ln.,,South Melbourne,Victoria,Australia,3205,1 (11) 500 555-0130,7/17/1944,High School,Skilled Manual,M,M,0,2,0,4,29101,64
19334,,Katherine,,Baker,,1037 Hayes Court,,Stoke-on-Trent,England,United Kingdom,AS23,1 (11) 500 555-0112,4/6/1964,Partial High School,Manual,F,S,1,2,2,3,16504,48
12693,,Ruth,,Gonzalez,,2752 Northridge Road,,Rhodes,New South Wales,Australia,2138,1 (11) 500 555-0143,1/9/1971,Bachelors ,Professional,F,M,1,4,0,0,110163,59
25441,,Isabella,,Torres,,1955 Montgomery Ave,,National City,California,United States,91950,905-555-0117,7/26/1965,Bachelors ,Skilled Manual,F,M,1,1,4,4,57611,79
27699,,Rebecca,W,Turner,,110 Katherine Drive,,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0118,11/10/1961,Bachelors ,Professional,F,S,1,1,0,1,83589,50
28870,,Brian,,Watson,,174 Carlotta,,Lynnwood,Washington,United States,98036,514-555-0197,3/13/1972,Partial College,Skilled Manual,M,M,1,2,0,0,81502,80
23820,,Isabelle,,Diaz,,6179 Norris Court,# 9,Beaverton,Oregon,United States,97005,597-555-0171,8/3/1973,Graduate Degree,Skilled Manual,F,M,1,0,0,0,53397,48
17696,,Madison,J,Simmons,,6103 Bailey Road,,San Gabriel,California,United States,91776,940-555-0120,4/21/1973,Graduate Degree,Skilled Manual,F,S,1,0,0,1,62350,43
28021,,Katherine,,Nelson,,7323 Apple Drive,,Port Hammond,British Columbia,Canada,V6B 3P7,606-555-0116,9/15/1946,High School,Professional,F,S,0,3,0,5,53442,44
20385,,Jason,,Patterson,,4716 Cougar Way,,Olympia,Washington,United States,98501,111-555-0199,10/18/1939,Graduate Degree,Management,M,M,1,2,0,5,122459,75
26317,Ms.,Amanda,,Wright,,5474 Danielle Court,,Redmond,Washington,United States,98052,435-555-0162,5/18/1969,Graduate Degree,Professional,F,M,1,0,0,1,101903,56
11727,,Benjamin,,Taylor,,2078 Jennifer Way,,National City,California,United States,91950,571-555-0135,7/9/1967,Graduate Degree,Professional,M,S,0,1,0,0,118322,76
28774,,Latasha,L,Rowe,,4659 Cape Cod Way,,Concord,California,United States,94519,744-555-0184,5/21/1954,High School,Clerical,F,M,1,1,0,1,43755,44
16763,,Juan,R,Suarez,,1287 Youngsdale Drive,,Cliffside,British Columbia,Canada,V8Y 1L1,344-555-0182,11/4/1973,Graduate Degree,Skilled Manual,M,M,1,0,0,0,85302,84
22651,,Frederick,,Sara,,"410, rue de l´Esplanade",,Les Ulis,Essonne,France,91940,1 (11) 500 555-0190,11/15/1966,Bachelors ,Clerical,M,S,0,1,1,1,79400,84
25705,,Levi,,Prasad,,710 Longbrook Way,,Perth,South Australia,Australia,6006,1 (11) 500 555-0171,6/26/1979,Partial College,Manual,M,S,1,1,0,0,19204,53
25416,,Jack,,Coleman,,9326 Mayda Way,# 2,San Diego,California,United States,92102,494-555-0132,6/6/1919,Partial High School,Clerical,M,M,0,2,0,3,21798,39
21002,,Carolyn,,Rodriguez,,8051 Roskelley Dr.,,North Ryde,New South Wales,Australia,2113,1 (11) 500 555-0156,10/27/1977,Partial College,Manual,F,S,0,0,0,0,18491,34
22383,,Devin,,Jenkins,,8548 Sony Hill Circle,,Newcastle upon Tyne,England,United Kingdom,NT20,1 (11) 500 555-0114,2/21/1962,Graduate Degree,Clerical,M,M,1,0,0,1,39663,67
25346,,Ian,,Gonzalez,,1901 Delaware Drive,,Olympia,Washington,United States,98501,364-555-0127,8/12/1956,Partial High School,Clerical,M,S,1,2,0,3,15794,64
22337,,Haley,L,Jenkins,,5464 Janin Pl.,,Colma,California,United States,94014,562-555-0130,4/3/1953,High School,Manual,F,M,0,2,0,2,23053,43
20599,,Kyle,,Wang,,5404 Panoramic Ave,,Kirkby,England,United Kingdom,KB9,1 (11) 500 555-0131,6/12/1947,High School,Management,M,M,0,4,5,5,164874,162
15068,,Jessica,,Barnes,,Am Gallberg 2667,,Paderborn,Nordrhein-Westfalen,Germany,33098,1 (11) 500 555-0123,2/17/1970,Partial College,Manual,F,S,0,1,0,0,13954,38
19305,,Gabriella,M,Young,,880 South St.,,Billericay,England,United Kingdom,CM11,1 (11) 500 555-0174,2/22/1968,High School,Manual,F,S,1,1,2,2,15627,51
21177,,Kara,S,Nath,,3043 Rock Creek Pl.,,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0195,2/14/1967,Graduate Degree,Management,F,M,1,2,5,5,124471,109
20753,,Taylor,D,Kelly,,2425 Notre Dame Ave,,Olympia,Washington,United States,98501,377-555-0181,11/22/1955,High School,Clerical,F,M,0,2,0,1,38292,48
27038,,Eduardo,,Reed,,2674 Ridge Circle,,Lakewood,California,United States,90712,321-555-0168,12/14/1956,High School,Skilled Manual,M,M,1,2,0,2,72634,79
14538,,Katherine,,Brown,,"22, quai Paul Doumer",,Lille,Nord,France,59000,1 (11) 500 555-0146,4/20/1962,Graduate Degree,Clerical,F,S,1,0,0,4,62589,43
21199,,Ruth,L,Raman,,7959 Driving Drive,,Malabar,New South Wales,Australia,2036,1 (11) 500 555-0187,6/8/1961,Partial College,Skilled Manual,F,S,1,1,0,1,60314,42
28622,,Julia,V,Cooper,,6916 Azores,,Grossmont,California,United States,91941,370-555-0185,9/13/1958,Partial College,Clerical,F,M,1,1,0,1,38574,45
28962,,Stanley,M,Lopez,,135 Grant Street,,Townsville,Queensland,Australia,4810,1 (11) 500 555-0155,7/3/1970,High School,Management,M,S,0,4,5,5,119335,149
20628,,Rodney,J,Gutierrez,,6841 Monti Dr.,,North Sydney,New South Wales,Australia,2055,1 (11) 500 555-0187,11/25/1970,Partial High School,Professional,M,S,1,4,5,5,154167,159
18742,,Don,,Guo,,4167 Deercreek Ln,,East Brisbane,Queensland,Australia,4169,1 (11) 500 555-0118,6/18/1960,Partial College,Skilled Manual,M,M,1,3,4,5,86054,137
26678,,Miranda,,Hughes,,253 Hemlock Drive,,N. Vancouver,British Columbia,Canada,V7L 4J4,444-555-0141,11/20/1956,Partial High School,Skilled Manual,F,S,1,2,0,2,94367,49
12644,,Rachel,E,Reed,,8335 Elm Rd.,,Esher-Molesey,England,United Kingdom,EM15,1 (11) 500 555-0150,6/3/1953,Partial College,Professional,F,M,1,2,5,5,130160,109
15187,,Benjamin,D,Brown,,4296 Mountaire Pkwy.,,Langford,British Columbia,Canada,V9,228-555-0178,11/3/1973,Bachelors ,Management,M,S,0,1,0,0,126729,69
26748,,Stacey,,She,,9536 Mt. Hood Circle,,Cloverdale,South Australia,Australia,6105,1 (11) 500 555-0196,3/18/1966,Graduate Degree,Management,F,S,0,1,0,0,108719,54
11443,,Grace,,Griffin,,9825 Mt. Dell Drive,,Hobart,Tasmania,Australia,7001,1 (11) 500 555-0170,5/22/1976,Bachelors ,Professional,F,S,0,4,0,0,90092,49
17839,,Christine,L,Chander,,7883 Mitchell Canyon Court,,Oxon,England,United Kingdom,OX16 8RS,1 (11) 500 555-0146,2/17/1975,Partial High School,Manual,F,S,1,2,0,0,21483,38
15093,,Johnny,,Moyer,,Midi-Couleurs,,Paris,Seine (Paris),France,75009,1 (11) 500 555-0111,2/17/1944,High School,Professional,M,M,1,2,1,5,89595,84
21323,,Robert,,Jackson,,706 Petarct,,Port Orchard,Washington,United States,98366,986-555-0175,12/10/1960,Partial College,Professional,M,M,1,4,2,3,135801,115
18329,,Marcus,L,Bailey,,485 Starlyn Dr.,,N. Vancouver,British Columbia,Canada,V7L 4J4,935-555-0117,8/18/1979,Partial High School,Clerical,M,S,0,2,0,0,44086,64
28579,,Grace,,Ross,,1708 Weaver Lane,,Oregon City,Oregon,United States,97045,547-555-0120,6/18/1966,Graduate Degree,Skilled Manual,F,S,0,0,0,0,105838,51
17267,,Abigail,,Stewart,,7772 Golden Meadow,,Oakland,California,United States,94611,110-555-0153,4/21/1958,Partial College,Skilled Manual,F,M,1,1,0,1,90281,52
20784,,Eduardo,,Walker,,6379 Yellowood Place,,Burbank,California,United States,91502,603-555-0129,2/21/1959,Graduate Degree,Skilled Manual,M,M,1,0,0,4,100757,74
21513,,Stacey,,Xu,,"55, avenue du Président-Kennedy",,Paris,Seine (Paris),France,75008,1 (11) 500 555-0121,4/26/1944,High School,Professional,F,M,1,2,1,5,67199,57
29334,,Paige,A,Howard,,6068 Campbell Ave,,Walla Walla,Washington,United States,99362,318-555-0161,5/12/1979,Partial High School,Clerical,F,S,0,2,0,0,39391,43
12137,,Jack,,Green,,1224 Shoenic,,Novato,California,United States,94947,433-555-0195,11/4/1932,Graduate Degree,Management,M,M,1,1,0,3,136802,71
23070,,Natalie,A,Hall,,9975 Rose Dr.,,Victoria,British Columbia,Canada,V8V,846-555-0148,11/4/1940,Graduate Degree,Management,F,M,0,2,0,5,92098,50
18059,,Bailey,E,Gonzalez,,4546 Fieldcrest Dr.,,Walla Walla,Washington,United States,99362,934-555-0118,5/14/1960,Partial College,Skilled Manual,F,M,1,1,0,1,65197,52
12615,,Nathan,,Hill,,7282 Michele Drive,,Leeds,England,United Kingdom,LE18,1 (11) 500 555-0123,2/20/1969,High School,Manual,M,S,1,1,2,2,37388,81
17846,,Alejandro,F,Chavez,,"4811, rue des Ecoles",,Boulogne-sur-Mer,Pas de Calais,France,62200,1 (11) 500 555-0156,1/25/1975,Partial College,Clerical,M,S,0,1,0,0,65806,66
26029,,Roy,,Vazquez,,8275 Tono Lane,,Bendigo,Victoria,Australia,3550,1 (11) 500 555-0143,7/19/1966,Graduate Degree,Management,M,M,0,3,5,5,149142,165
11424,,Pamela,S,Garcia,,Postfach 11 09 99,,Berlin,Saarland,Germany,12311,1 (11) 500 555-0182,12/7/1953,Partial College,Professional,F,M,1,2,2,4,97870,79
