CustomerID,Title,FirstName,MiddleName,LastName,Suffix,AddressLine1,AddressLine2,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome
22052,,Zachary,,Butler,,4050 Canyon Road,,Bellflower,California,United States,90706,193-555-0178,5/8/1968,Graduate Degree,Management,M,M,1,3,1,2,183573
29163,,Mason,R,Murphy,,4977 Candlestick Dr.,,Portland,Oregon,United States,97205,653-555-0175,2/6/1959,Bachelors ,Professional,M,S,0,0,3,4,99932
14619,,Nathaniel,L,Sanders,,1911 Pinecrest Dr.,,Issaquah,Washington,United States,98027,891-555-0140,2/26/1963,Graduate Degree,Professional,M,M,1,0,2,3,123881
23098,,Pedro,E,Rubio,,5206 Damascus Loop,,Coffs Harbour,New South Wales,Australia,2450,1 (11) 500 555-0117,1/16/1950,Partial College,Clerical,M,S,0,2,0,3,49968
18672,,Anthony,,Lewis,,1877 Turner Dr.,,Torrance,California,United States,90505,855-555-0132,10/7/1958,Graduate Degree,Skilled Manual,M,M,1,0,0,5,126192
14555,,Jodi,D,Kumar,,"66, rue Georges-Clémenceau",,Croix,Nord,France,59170,1 (11) 500 555-0135,11/14/1942,Partial College,Manual,F,S,1,1,0,2,15751
18547,,Ethan,L,Johnson,,4049 Hale Court,,San Carlos,California,United States,94070,621-555-0123,3/6/1972,Graduate Degree,Professional,M,M,1,0,0,2,113543
26848,,Alisha,,Rai,,7628 Beech Ct,,Kirkby,England,United Kingdom,KB9,1 (11) 500 555-0140,11/17/1964,High School,Manual,F,M,1,0,3,3,22332
13085,,Daniel,T,Harris,,9605 Mcelroy Court,,Bremerton,Washington,United States,98312,101-555-0119,3/19/1974,Partial High School,Skilled Manual,M,S,1,2,0,0,57638
27006,,Shane,,Madan,,"95, avenue des Ternes",,Colombes,Hauts de Seine,France,92700,1 (11) 500 555-0173,3/7/1971,High School,Manual,M,S,1,1,0,0,35536
11799,,Jessie,B,Wang,,4593 Camino Peral,,Burien,Washington,United States,98168,527-555-0124,9/13/1969,Bachelors ,Skilled Manual,M,M,1,0,2,2,67849
25712,,Brent,R,He,,1340 Starlyn Dr.,,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0138,8/16/1979,Bachelors ,Clerical,M,S,1,0,0,0,38823
17931,,Jeffery,,Zhao,,"7, rue des Ecoles",,Saint Ouen,Somme,France,80610,1 (11) 500 555-0113,3/19/1961,Partial College,Manual,M,M,1,0,1,1,23138
26425,,Janelle,,Malhotra,,8611 Park Lane Circle,,Lane Cove,New South Wales,Australia,1597,1 (11) 500 555-0155,11/12/1976,Bachelors ,Professional,F,S,0,3,0,0,70822
26669,,Curtis,E,Zeng,,4089 Frisbie Court,,Hawthorne,Queensland,Australia,4171,1 (11) 500 555-0168,5/4/1967,Bachelors ,Professional,M,M,1,4,5,5,103538
20126,,Seth,A,Carter,,6630 Cook Pk.,,Santa Cruz,California,United States,95062,119-555-0147,10/17/1971,Graduate Degree,Skilled Manual,M,M,1,0,0,1,112338
21303,,Sydney,L,Jenkins,,7521 Mount Aire Parkway,,Torrance,California,United States,90505,334-555-0156,8/14/1955,High School,Professional,F,M,0,2,0,2,69806
19054,,Arthur,M,Alonso,,8564 Redhead Way,,Milton Keynes,England,United Kingdom,MK8 8ZD,1 (11) 500 555-0173,6/21/1954,High School,Professional,M,S,0,4,4,4,157010
11724,,Jason,,Carter,,4848 Azalea Ave.,,Shawnee,British Columbia,Canada,V9B 5T2,234-555-0170,4/15/1967,Partial College,Skilled Manual,M,S,0,1,0,0,78894
15146,,Adriana,M,Sara,,6358 Parkview Court,,Lane Cove,New South Wales,Australia,1597,1 (11) 500 555-0195,6/12/1971,High School,Management,F,M,1,4,5,5,94731
26355,,Darren,,Madan,,"2080, quai de Grenelle",,Les Ulis,Essonne,France,91940,1 (11) 500 555-0180,8/7/1925,High School,Manual,M,M,0,1,0,2,30347
15759,,Erin,L,Brooks,,7253 Mt. Alpine Pl,,Beaverton,Oregon,United States,97005,211-555-0184,11/7/1973,Bachelors ,Management,F,M,0,1,0,0,112809
17373,,Ryan,M,Gonzales,,3708 Lenox Ct,,Metchosin,British Columbia,Canada,V9,477-555-0168,6/28/1978,High School,Skilled Manual,M,M,0,2,0,0,46949
25648,,Michele,,Carlson,,"9967, rue Marbeuf",,Saint-Denis,Seine Saint Denis,France,93400,1 (11) 500 555-0118,6/19/1963,Partial College,Clerical,F,M,1,3,2,2,48235
27475,,Alexa,,Bailey,,4072 South Hampton Road,,Olympia,Washington,United States,98501,901-555-0158,6/19/1977,Partial College,Skilled Manual,F,S,1,1,0,0,51214
13457,,Eric,,Henderson,,4723 Zion Avenue,,W. Linn,Oregon,United States,97068,249-555-0189,2/5/1955,High School,Professional,M,M,0,2,0,2,112516
26694,,Aaron,J,Hughes,,3566 Matterhorn Ct,,Bellingham,Washington,United States,98225,622-555-0113,6/20/1956,Partial College,Professional,M,S,1,2,0,3,112679
26434,,Mallory,,Romero,,5995 Olivera Rd.,,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0148,8/23/1974,Bachelors ,Professional,F,S,1,3,0,0,110475
27693,,Tyrone,K,Alvarez,,7925 Meadow Lane,,Milsons Point,New South Wales,Australia,2061,1 (11) 500 555-0114,9/26/1967,Bachelors ,Professional,M,S,1,0,4,4,129683
28779,,Morgan,E,Reed,,7281 Barberry Court,,Sooke,British Columbia,Canada,V0,618-555-0184,4/15/1955,High School,Clerical,F,S,0,1,0,1,40632
13866,,Mya,,Butler,,6049 Flora Ave,,San Diego,California,United States,92102,957-555-0128,8/16/1972,Graduate Degree,Professional,F,M,1,0,0,2,88226
23874,,Abigail,J,Cook,,6703 Corte Poquito,,Beaverton,Oregon,United States,97005,378-555-0119,4/14/1967,Bachelors ,Skilled Manual,F,S,1,1,2,2,28224
